"","product_id","year","month","total_sales"
"4718","Z304H                    ",2017,10,2046.35998535156
"4719","Z282H                    ",2017,10,160.240005493164
"4720","Y999H                    ",2017,10,1397.58996582031
"4721","Y494H                    ",2017,10,1373.76000976562
"4722","Y423H                    ",2017,10,1873.13995361328
"4723","Y3864G                   ",2017,10,241.5
"4724","Y293H                    ",2017,10,8671.10003662109
"4725","X605H                    ",2017,10,95.4300003051758
"4726","WS367H                   ",2017,10,296.449995040894
"4727","W9981                    ",2017,10,45.1699981689453
"4728","W9930                    ",2017,10,415.019989013672
"4729","W9900                    ",2017,10,34
"4730","W9867T                   ",2017,10,91.2099990844727
"4731","W9794T                   ",2017,10,232.559997558594
"4732","W9560                    ",2017,10,929.389999389648
"4733","W9444                    ",2017,10,179.839996337891
"4734","W9443                    ",2017,10,225.509994506836
"4735","W9361                    ",2017,10,21.0400009155273
"4736","W9236T                   ",2017,10,340.089996337891
"4737","W9235T                   ",2017,10,180.410003662109
"4738","W8355                    ",2017,10,509.459991455078
"4739","W767                     ",2017,10,89.1500034332275
"4740","W595                     ",2017,10,21.4899997711182
"4741","W529H                    ",2017,10,53.0099983215332
"4742","W524                     ",2017,10,60.5699996948242
"4743","W502H                    ",2017,10,134.079998016357
"4744","W334H                    ",2017,10,122.520000457764
"4745","W2850                    ",2017,10,174.929992675781
"4746","W2797                    ",2017,10,72.7600021362305
"4747","W1819                    ",2017,10,479.119995117188
"4748","W1621T                   ",2017,10,543.310005187988
"4749","W1615T                   ",2017,10,314.049995422363
"4750","W10B55                   ",2017,10,1813.6799621582
"4751","VS304.040                ",2017,10,118.699996948242
"4752","VS303.038                ",2017,10,1037.60998535156
"4753","VS303.032                ",2017,10,1037.60998535156
"4754","VS302.020                ",2017,10,78.4800033569336
"4755","VS302.018                ",2017,10,78.4800033569336
"4756","VS301.014                ",2017,10,83
"4757","VS210.013                ",2017,10,202.699996948242
"4758","VS210.012                ",2017,10,202.699996948242
"4759","VS209.022                ",2017,10,165.899993896484
"4760","VS209.020                ",2017,10,165.899993896484
"4761","VS209.016                ",2017,10,165.899993896484
"4762","VS208.020                ",2017,10,366.5
"4763","VS208.010                ",2017,10,344.399993896484
"4764","VS206.040                ",2017,10,395.899993896484
"4765","VS206.032                ",2017,10,395.899993896484
"4766","VS205.014                ",2017,10,123.839996337891
"4767","VS205.006                ",2017,10,123.839996337891
"4768","VP4022.10                ",2017,10,1370
"4769","VCP636E                  ",2017,10,54.3800010681152
"4770","VCP634H                  ",2017,10,1555.99998474121
"4771","VCP493H                  ",2017,10,1365
"4772","VCP480H                  ",2017,10,116.110000610352
"4773","VCP461H                  ",2017,10,90.6399993896484
"4774","VCP353H                  ",2017,10,285.57999420166
"4775","VCP351H                  ",2017,10,730.299987792969
"4776","VCP333H                  ",2017,10,1970.29999542236
"4777","VCP317H                  ",2017,10,507.330001831055
"4778","VASECR35                 ",2017,10,7152
"4779","V991H                    ",2017,10,253.680000305176
"4780","V9450H                   ",2017,10,1319.31000518799
"4781","V9380H                   ",2017,10,656.200012207031
"4782","V924H                    ",2017,10,807.359985351562
"4783","V906E                    ",2017,10,249.179992675781
"4784","V663H                    ",2017,10,842.859985351562
"4785","V644H                    ",2017,10,596.019996643066
"4786","V634H                    ",2017,10,2171.57001876831
"4787","V602H                    ",2017,10,4171.88000488281
"4788","V587H                    ",2017,10,90.0800018310547
"4789","V546G                    ",2017,10,1414.37998962402
"4790","V520H                    ",2017,10,907.200012207031
"4791","V497H                    ",2017,10,585.800010681152
"4792","V496H                    ",2017,10,779.050018310547
"4793","V4930H                   ",2017,10,5111.95993041992
"4794","V4851H                   ",2017,10,183.860000610352
"4795","V468H                    ",2017,10,259.270004272461
"4796","V461H                    ",2017,10,1343.70999145508
"4797","V4500H                   ",2017,10,202.259994506836
"4798","V441H                    ",2017,10,2182.00006103516
"4799","V4270H                   ",2017,10,2287.05001068115
"4800","V397H                    ",2017,10,817.400024414062
"4801","V359H                    ",2017,10,607.960006713867
"4802","V340H                    ",2017,10,3584.28002929688
"4803","V334H                    ",2017,10,2063.34002685547
"4804","V324H                    ",2017,10,215.659996032715
"4805","V316H                    ",2017,10,5884.25000762939
"4806","V2920H                   ",2017,10,1911.08996582031
"4807","V224H                    ",2017,10,1452.15002441406
"4808","V1206G                   ",2017,10,474.989990234375
"4809","UPLUG556                 ",2017,10,618
"4810","UPLUG401                 ",2017,10,60
"4811","UMS1                     ",2017,10,349.4700050354
"4812","UMM3                     ",2017,10,1953
"4813","TX30G                    ",2017,10,1017
"4814","TVR55                    ",2017,10,780
"4815","TLH90                    ",2017,10,413.279998779297
"4816","T4243H                   ",2017,10,81.5100021362305
"4817","SXPP1A401                ",2017,10,471
"4818","SNGHK                    ",2017,10,2880
"4819","RSZ2501                  ",2017,10,717.559997558594
"4820","PZ2571H                  ",2017,10,3181.88000488281
"4821","PXR35                    ",2017,10,1967.18994140625
"4822","PVPM                     ",2017,10,651.360015869141
"4823","POUCH                    ",2017,10,4308
"4824","PN8623H                  ",2017,10,763.320007324219
"4825","PN8500H                  ",2017,10,159.020004272461
"4826","PMW35                    ",2017,10,449
"4827","PMSK1                    ",2017,10,106.220001220703
"4828","PDP9201H                 ",2017,10,613.919982910156
"4829","PDP317H                  ",2017,10,121.120002746582
"4830","PDP1936T                 ",2017,10,353.959991455078
"4831","PCDD1                    ",2017,10,712.799987792969
"4832","MS0001                   ",2017,10,1550
"4833","MPV497H                  ",2017,10,859.679992675781
"4834","MPP8878H                 ",2017,10,90.2099990844727
"4835","MEH7715N                 ",2017,10,4237.16015625
"4836","MCP3100H                 ",2017,10,1114.06994628906
"4837","MCP291H                  ",2017,10,961.349975585938
"4838","LT400                    ",2017,10,1995
"4839","K12LT                    ",2017,10,2475.7200012207
"4840","HARH23                   ",2017,10,7320.5400390625
"4841","HAR36                    ",2017,10,68720.2099609375
"4842","GST45B                   ",2017,10,39126
"4843","GMS805                   ",2017,10,10191.4199829102
"4844","FW277                    ",2017,10,109.520000457764
"4845","FSR10030620              ",2017,10,585
"4846","FSR10020820              ",2017,10,585
"4847","FP015                    ",2017,10,806
"4848","F3209                    ",2017,10,187.560001373291
"4849","EP8747H                  ",2017,10,261.089996337891
"4850","EP8706H                  ",2017,10,2085.75
"4851","EH7939H                  ",2017,10,2833.72998046875
"4852","EH7936H                  ",2017,10,443.589996337891
"4853","EH7800H                  ",2017,10,699.059997558594
"4854","EH7794H                  ",2017,10,838.779968261719
"4855","EH7240H                  ",2017,10,3815.10009765625
"4856","EH7227H                  ",2017,10,2207.580078125
"4857","ECR60W                   ",2017,10,2036.16003417969
"4858","ECR60D                   ",2017,10,3300
"4859","EC11                     ",2017,10,210
"4860","EBF01                    ",2017,10,531.140014648438
"4861","DFS10102520              ",2017,10,555
"4862","D133603                  ",2017,10,2900
"4863","CSP10090030              ",2017,10,1000
"4864","CSP10060030              ",2017,10,1000
"4865","CRC14071730              ",2017,10,1050
"4866","CR40B                    ",2017,10,1800
"4867","CFT003                   ",2017,10,54.2400016784668
"4868","CFS10020230              ",2017,10,1276
"4869","CDF10102530              ",2017,10,521
"4870","CDF10092530              ",2017,10,521
"4871","CDF10051030              ",2017,10,521
"4872","CDF10041030              ",2017,10,521
"4873","CDF10030830              ",2017,10,1042
"4874","CB12LT                   ",2017,10,5202
"4875","BTD05                    ",2017,10,14731.5299987793
"4876","BCC3                     ",2017,10,150
"4877","B5LT                     ",2017,10,6162
"4878","B11LT                    ",2017,10,1524
"4879","ATS45                    ",2017,10,1314.17999267578
"4880","AHVM12                   ",2017,10,4511.01997375488
"4881","970471",2017,10,274
"4882","970470",2017,10,274
"4883","970432",2017,10,274
"4884","960058",2017,10,780
"4885","960054",2017,10,780
"4886","940025",2017,10,850
"4887","940023",2017,10,850
"4888","9009050SL                ",2017,10,235
"4889","9008150SL                ",2017,10,235
"4890","8976H                    ",2017,10,1678.01000976562
"4891","8843H                    ",2017,10,321.259994506836
"4892","8842H                    ",2017,10,513.669998168945
"4893","8695H                    ",2017,10,2251.86999511719
"4894","866023",2017,10,1514.56005859375
"4895","8557H                    ",2017,10,1064.61999511719
"4896","823045",2017,10,984.900024414062
"4897","821735",2017,10,67.5
"4898","821504",2017,10,23.25
"4899","810041BL                 ",2017,10,450.75
"4900","77825890",2017,10,294
"4901","77825800",2017,10,1176
"4902","77825600",2017,10,98
"4903","77824800",2017,10,196
"4904","768G                     ",2017,10,1086.40002441406
"4905","6R45B                    ",2017,10,17617.4400634766
"4906","680H                     ",2017,10,40.6500015258789
"4907","67125805DB               ",2017,10,325
"4908","67025090",2017,10,294
"4909","641CX2505                ",2017,10,1320.5
"4910","641CX0306                ",2017,10,660.25
"4911","626653",2017,10,1215
"4912","606051X                  ",2017,10,380
"4913","5DCD                     ",2017,10,1513.04998779297
"4914","55625090",2017,10,196
"4915","39D21X                   ",2017,10,225
"4916","37C03R                   ",2017,10,600
"4917","35Q53R                   ",2017,10,1928
"4918","3548124",2017,10,5045.5400390625
"4919","3545007",2017,10,1798.63000488281
"4920","3544400",2017,10,5395.89001464844
"4921","3542759",2017,10,5395.89001464844
"4922","3541509",2017,10,1798.63000488281
"4923","3541408",2017,10,5359.18017578125
"4924","3507200BC                ",2017,10,1427.77001953125
"4925","3505480BC                ",2017,10,1427.77001953125
"4926","3504307M                 ",2017,10,1451.21997070312
"4927","3502251BC                ",2017,10,2855.5400390625
"4928","3341157",2017,10,13397.9504394531
"4929","3341155",2017,10,13397.9504394531
"4930","3341154",2017,10,5359.18017578125
"4931","3245250",2017,10,8993.15002441406
"4932","3241155",2017,10,8574.16015625
"4933","2B12XT                   ",2017,10,312
"4934","2B12LT                   ",2017,10,11274
"4935","284649",2017,10,18360
"4936","281580",2017,10,1900
"4937","231715",2017,10,223.070007324219
"4938","228143",2017,10,328
"4939","227204",2017,10,2232
"4940","225370",2017,10,715.799987792969
"4941","225211",2017,10,133.360000610352
"4942","2234",2017,10,322.600006103516
"4943","2232",2017,10,4435.38006591797
"4944","2230",2017,10,1090.44003295898
"4945","222981",2017,10,266.010009765625
"4946","222330",2017,10,324
"4947","216193",2017,10,179.039993286133
"4948","214141",2017,10,977.440002441406
"4949","212034",2017,10,1223.77996826172
"4950","212.824",2017,10,429.5
"4951","210711",2017,10,287
"4952","210127",2017,10,782.039978027344
"4953","207.05",2017,10,120
"4954","204.85",2017,10,188
"4955","202.878S                 ",2017,10,300
"4956","202.832",2017,10,240
"4957","201037",2017,10,353.849998474121
"4958","201.366S                 ",2017,10,98
"4959","1943M1                   ",2017,10,621.140014648438
"4960","1942SK                   ",2017,10,1543.61999511719
"4961","1942",2017,10,19569.5999755859
"4962","1903SK                   ",2017,10,2796
"4963","158123010",2017,10,190
"4964","158112010",2017,10,190
"4965","14202",2017,10,85.2799987792969
"4966","130760042",2017,10,600
"4967","130742203",2017,10,114.75
"4968","12541",2017,10,156.449996948242
"4969","121928144",2017,10,168
"4970","121715500",2017,10,0
"4971","10305",2017,10,100
"4972","02.214.015               ",2017,10,720.400024414062
"4973","02.211.253               ",2017,10,1987
"4974","02.211.020               ",2017,10,1260
"4975","02.211.012               ",2017,10,405
"4976","V3110H                   ",2017,10,844.200012207031
"4977","ZX3                      ",2017,10,172
"4978","Z605E                    ",2017,10,951.260009765625
"4979","Z458E                    ",2017,10,583.200012207031
"4980","Z341H                    ",2017,10,980.299987792969
"4981","Z1312H                   ",2017,10,3199.16003417969
"4982","Z113H                    ",2017,10,1467.71997070312
"4983","Y489H                    ",2017,10,1086.08001708984
"4984","Y442H                    ",2017,10,8528.16003417969
"4985","Y3416H                   ",2017,10,104.529998779297
"4986","W9950T                   ",2017,10,424.290008544922
"4987","W9575                    ",2017,10,1675
"4988","W9333T                   ",2017,10,2262.51000976562
"4989","W9299T                   ",2017,10,201.419998168945
"4990","W9136                    ",2017,10,27.5200004577637
"4991","W9130                    ",2017,10,113.500003814697
"4992","W8878T                   ",2017,10,89.3300018310547
"4993","W8725                    ",2017,10,50.5499992370605
"4994","W8711                    ",2017,10,124.259998321533
"4995","W8697                    ",2017,10,144.630001068115
"4996","W8597                    ",2017,10,195.569995880127
"4997","W8558                    ",2017,10,119.420000076294
"4998","W8305                    ",2017,10,87.2699966430664
"4999","W811                     ",2017,10,34.9599990844727
"5000","W782H                    ",2017,10,77.9300003051758
"5001","W766                     ",2017,10,64.3499994277954
"5002","W6977                    ",2017,10,505.950000762939
"5003","W6937                    ",2017,10,178.909999847412
"5004","W6935                    ",2017,10,305.629997253418
"5005","W6232                    ",2017,10,32.5
"5006","W6155                    ",2017,10,10.5600004196167
"5007","W586H                    ",2017,10,37.3199996948242
"5008","W562H                    ",2017,10,54.4199981689453
"5009","W536H                    ",2017,10,82.0999984741211
"5010","W3204                    ",2017,10,90.3499984741211
"5011","W3203                    ",2017,10,764.539981842041
"5012","W2870                    ",2017,10,249.800003051758
"5013","W224                     ",2017,10,23.4400005340576
"5014","W223                     ",2017,10,86.2799987792969
"5015","W1851T                   ",2017,10,381.680000305176
"5016","VS402.040                ",2017,10,101.900001525879
"5017","VS402.036                ",2017,10,101.900001525879
"5018","VS402.034                ",2017,10,101.900001525879
"5019","VS304.038                ",2017,10,110.300003051758
"5020","VS303.042                ",2017,10,429.5
"5021","VS303.040                ",2017,10,1037.60998535156
"5022","VS303.028                ",2017,10,1292.76000976562
"5023","VS303.026                ",2017,10,969.570007324219
"5024","VS303.024                ",2017,10,1328.67001342773
"5025","VS212.010                ",2017,10,249.470001220703
"5026","VS211.016                ",2017,10,174.300003051758
"5027","VS210.022                ",2017,10,202.699996948242
"5028","VS209.010                ",2017,10,165.899993896484
"5029","VS208.013                ",2017,10,733
"5030","VS207.018                ",2017,10,330.799987792969
"5031","VS207.011                ",2017,10,992.399963378906
"5032","VS206.036                ",2017,10,395.899993896484
"5033","VS206.034                ",2017,10,395.899993896484
"5034","VS206.026                ",2017,10,791.799987792969
"5035","VS206.014                ",2017,10,349.700012207031
"5036","VS206.012                ",2017,10,349.700012207031
"5037","VS205.012                ",2017,10,123.839996337891
"5038","VS204.028                ",2017,10,131.300003051758
"5039","VR2240                   ",2017,10,1031.80004882812
"5040","VP4402.R4                ",2017,10,1148.40002441406
"5041","VCP467H                  ",2017,10,120.480003356934
"5042","VCP453H                  ",2017,10,793
"5043","VCP324H                  ",2017,10,102.440002441406
"5044","VCP3110H                 ",2017,10,103.319999694824
"5045","VCP292ZH                 ",2017,10,937.559997558594
"5046","VCP1086H                 ",2017,10,114.900001525879
"5047","V998H                    ",2017,10,1257.90002441406
"5048","V990H                    ",2017,10,113.519996643066
"5049","V9590H                   ",2017,10,467.200012207031
"5050","V9580H                   ",2017,10,262.530006408691
"5051","V925H                    ",2017,10,346.430000305176
"5052","V6840H                   ",2017,10,275.060005187988
"5053","V66H                     ",2017,10,77.2099990844727
"5054","V643H                    ",2017,10,613.200012207031
"5055","V624E                    ",2017,10,450.540008544922
"5056","V603H                    ",2017,10,765
"5057","V5180H                   ",2017,10,302.910003662109
"5058","V4721H                   ",2017,10,103.76000213623
"5059","V467H                    ",2017,10,704.429992675781
"5060","V451H                    ",2017,10,1014.34000396729
"5061","V449G                    ",2017,10,3944.83003234863
"5062","V423H                    ",2017,10,684
"5063","V4170H                   ",2017,10,175.529998779297
"5064","V416H                    ",2017,10,537.119995117188
"5065","V392H                    ",2017,10,3145.50008392334
"5066","V384H                    ",2017,10,924.700012207031
"5067","V372H                    ",2017,10,3331.46998596191
"5068","V363H                    ",2017,10,1412.47998046875
"5069","V325H                    ",2017,10,72.0800018310547
"5070","V304H                    ",2017,10,2337.21997833252
"5071","V269H                    ",2017,10,564.47998046875
"5072","V2190H                   ",2017,10,400.729995727539
"5073","V2130H                   ",2017,10,213.120002746582
"5074","V206G                    ",2017,10,316.660003662109
"5075","V1211G                   ",2017,10,1247.40002441406
"5076","V1205G                   ",2017,10,1297.85998535156
"5077","V119G                    ",2017,10,995.619995117188
"5078","V1059H                   ",2017,10,4573.06993865967
"5079","UML1                     ",2017,10,1145.23999023438
"5080","UHSM1                    ",2017,10,874.000030517578
"5081","UHSL1                    ",2017,10,1190.80001831055
"5082","U11C                     ",2017,10,261.930000305176
"5083","T4269H                   ",2017,10,90.3499984741211
"5084","SXPP1B420                ",2017,10,288
"5085","SSR10071420              ",2017,10,1575
"5086","SSR10062020              ",2017,10,525
"5087","SSR10040820              ",2017,10,1575
"5088","SR55                     ",2017,10,960
"5089","SNGCB                    ",2017,10,2520
"5090","RSZ7250                  ",2017,10,717.559997558594
"5091","RSZ5504                  ",2017,10,1435.11999511719
"5092","RSZ4120                  ",2017,10,717.559997558594
"5093","RSZ1106                  ",2017,10,1435.11999511719
"5094","RS21G                    ",2017,10,219.539993286133
"5095","RC044115                 ",2017,10,636
"5096","PXW35                    ",2017,10,7107.80004882812
"5097","PSX                      ",2017,10,889.160003662109
"5098","PSE45A                   ",2017,10,1796.25
"5099","PS2925SG                 ",2017,10,1376.26000976562
"5100","PN2925SG                 ",2017,10,651.890014648438
"5101","PMM3                     ",2017,10,486.209991455078
"5102","PDP925ST                 ",2017,10,1237.90002441406
"5103","PCDM1                    ",2017,10,317.829986572266
"5104","PCDG1                    ",2017,10,1706.40002441406
"5105","MS0005                   ",2017,10,790.800018310547
"5106","MS0002                   ",2017,10,4843.89013671875
"5107","MPE7800H                 ",2017,10,928.799987792969
"5108","MCP496H                  ",2017,10,134.240005493164
"5109","MCP3650G                 ",2017,10,321.179992675781
"5110","MCP292H                  ",2017,10,1969.85998535156
"5111","MCM30                    ",2017,10,7193.26000976562
"5112","JV1012                   ",2017,10,1281.0400390625
"5113","HARH36                   ",2017,10,53510.0200195312
"5114","GST60G                   ",2017,10,3558
"5115","GST60D                   ",2017,10,7116
"5116","FSR10030420              ",2017,10,585
"5117","FSR10020620              ",2017,10,2340
"5118","FRS21452299              ",2017,10,3600
"5119","F3215                    ",2017,10,307.419994354248
"5120","F2243                    ",2017,10,40.7799987792969
"5121","F1746                    ",2017,10,130.919998168945
"5122","ENC403012                ",2017,10,6580
"5123","ENC402312                ",2017,10,1645
"5124","EH7825H                  ",2017,10,2036.79000854492
"5125","EH7798H                  ",2017,10,480.059997558594
"5126","EH7139H                  ",2017,10,68.2300033569336
"5127","EH387                    ",2017,10,279.25
"5128","ECR60G                   ",2017,10,12803.5200195312
"5129","EC60A                    ",2017,10,893.760009765625
"5130","DFS10041020              ",2017,10,1110
"5131","D11LT                    ",2017,10,306
"5132","CS40B                    ",2017,10,2700
"5133","CRC14051230              ",2017,10,3675
"5134","CPL10025630              ",2017,10,1000
"5135","CPL10015330              ",2017,10,1500
"5136","CFS10020130              ",2017,10,638
"5137","CDF10015630              ",2017,10,1042
"5138","CB5ST                    ",2017,10,588
"5139","C1041                    ",2017,10,4669.19000244141
"5140","BRS00060900              ",2017,10,700
"5141","BDI35FJRT                ",2017,10,1014.21002197266
"5142","ANX12                    ",2017,10,162.089996337891
"5143","AHV12                    ",2017,10,184.210006713867
"5144","AA1673H                  ",2017,10,1010.35998535156
"5145","970450",2017,10,274
"5146","970442",2017,10,274
"5147","970430",2017,10,548
"5148","960052",2017,10,780
"5149","960003",2017,10,673.130004882812
"5150","940024",2017,10,850
"5151","9009150SL                ",2017,10,235
"5152","8833H                    ",2017,10,4295.39996337891
"5153","8735H                    ",2017,10,3581.4599609375
"5154","8721H                    ",2017,10,181.860000610352
"5155","8699H                    ",2017,10,121.76000213623
"5156","8698H                    ",2017,10,1402.77994537354
"5157","867416",2017,10,482.010009765625
"5158","866022",2017,10,757.280029296875
"5159","8521H                    ",2017,10,2065.97998046875
"5160","8423H                    ",2017,10,781.440002441406
"5161","828806",2017,10,1578.75
"5162","823115",2017,10,23282
"5163","823100",2017,10,35664
"5164","823090",2017,10,3143
"5165","821707",2017,10,384.75
"5166","821621",2017,10,1262
"5167","810081",2017,10,2163.99993896484
"5168","801407",2017,10,378.590003967285
"5169","801406",2017,10,87.5
"5170","801403",2017,10,87.5
"5171","77825690",2017,10,294
"5172","67125895D                ",2017,10,650
"5173","67025890",2017,10,490
"5174","641CX0410                ",2017,10,660.25
"5175","641CX0201                ",2017,10,660.25
"5176","628H                     ",2017,10,33.4799995422363
"5177","606S155MX                ",2017,10,760
"5178","464",2017,10,900
"5179","411962",2017,10,7335.92004394531
"5180","401.044",2017,10,346.260009765625
"5181","3549221",2017,10,2522.77001953125
"5182","3548224",2017,10,2522.77001953125
"5183","3548223",2017,10,5045.5400390625
"5184","3548222",2017,10,15136.6201171875
"5185","3541458",2017,10,2679.59008789062
"5186","3507325BC                ",2017,10,1427.77001953125
"5187","3504504BC                ",2017,10,11422.16015625
"5188","3504309M                 ",2017,10,1451.21997070312
"5189","3504303M                 ",2017,10,2902.43994140625
"5190","3504254BC                ",2017,10,7138.85009765625
"5191","3504001BC                ",2017,10,1427.77001953125
"5192","3503751BC                ",2017,10,1427.77001953125
"5193","3503501BC                ",2017,10,5711.080078125
"5194","3503001BC                ",2017,10,1427.77001953125
"5195","3341351",2017,10,2679.59008789062
"5196","3341306",2017,10,10718.3603515625
"5197","3341255",2017,10,18757.1306152344
"5198","3341252",2017,10,8038.77026367188
"5199","3341201",2017,10,5359.18017578125
"5200","3341109",2017,10,8038.77026367188
"5201","3340956",2017,10,2679.59008789062
"5202","3245200",2017,10,1798.63000488281
"5203","3244500",2017,10,5395.89001464844
"5204","3244325",2017,10,3597.26000976562
"5205","3244300",2017,10,3597.26000976562
"5206","3241305",2017,10,12861.240234375
"5207","2CB5ST                   ",2017,10,138
"5208","292.68",2017,10,357
"5209","292.160S                 ",2017,10,79.8000030517578
"5210","261247",2017,10,343.5
"5211","231735",2017,10,223.070007324219
"5212","222233",2017,10,304
"5213","214101",2017,10,344.399993896484
"5214","214.88",2017,10,140
"5215","214.868",2017,10,90
"5216","21396",2017,10,3950.35003662109
"5217","212855",2017,10,950.97998046875
"5218","212.104",2017,10,402.200012207031
"5219","211.01",2017,10,110
"5220","2091",2017,10,4701
"5221","20514",2017,10,1920
"5222","204.816",2017,10,91.4000015258789
"5223","20391",2017,10,1807.81994628906
"5224","202.892",2017,10,216
"5225","202.828",2017,10,320
"5226","202.826",2017,10,320
"5227","202.824",2017,10,160
"5228","202.26",2017,10,624.799987792969
"5229","201.763",2017,10,472.600006103516
"5230","172507801",2017,10,85.5999984741211
"5231","158124012",2017,10,190
"5232","130770030",2017,10,60
"5233","130770018",2017,10,120
"5234","130742206",2017,10,114.75
"5235","130720202",2017,10,600
"5236","130720101",2017,10,600
"5237","130708100",2017,10,1275
"5238","129454000",2017,10,450
"5239","129453215",2017,10,600
"5240","12425",2017,10,567.279998779297
"5241","121732056",2017,10,360
"5242","121730044",2017,10,360
"5243","121725500",2017,10,0
"5244","02.214.011               ",2017,10,1382
"5245","02.210.124               ",2017,10,319
"5246","ZK728U                   ",2017,10,343.309997558594
"5247","Z626E                    ",2017,10,2159.19998168945
"5248","Z443E                    ",2017,10,1306.72998046875
"5249","Z358E                    ",2017,10,1276.68005371094
"5250","Z357E                    ",2017,10,711.789978027344
"5251","Z317H                    ",2017,10,2793.58001708984
"5252","Z1013H                   ",2017,10,1139.18005371094
"5253","Y3170H                   ",2017,10,98.9000015258789
"5254","Y219H                    ",2017,10,77.5299987792969
"5255","WS396H                   ",2017,10,23.8199996948242
"5256","W995                     ",2017,10,336.650009155273
"5257","W9753                    ",2017,10,583.360000610352
"5258","W9752                    ",2017,10,2102.27998352051
"5259","W9625T                   ",2017,10,267.539993286133
"5260","W9377                    ",2017,10,101.399997711182
"5261","W9261T                   ",2017,10,8197.23999023438
"5262","W9138                    ",2017,10,23.6000003814697
"5263","W9116H                   ",2017,10,88.8199996948242
"5264","W9100H                   ",2017,10,325.210006713867
"5265","W8470                    ",2017,10,21.8199996948242
"5266","W8321                    ",2017,10,85.4400024414062
"5267","W8307                    ",2017,10,482.769996643066
"5268","W8304                    ",2017,10,198.930000305176
"5269","W746                     ",2017,10,60.3199996948242
"5270","W742                     ",2017,10,78.1599979400635
"5271","W6976                    ",2017,10,35.5200004577637
"5272","W667H                    ",2017,10,244.21000289917
"5273","W578H                    ",2017,10,20.5499992370605
"5274","W333H                    ",2017,10,108.839996337891
"5275","W3206                    ",2017,10,926.479999542236
"5276","W31C                     ",2017,10,1331.54998397827
"5277","W2913                    ",2017,10,715.499977111816
"5278","W213                     ",2017,10,18.1399993896484
"5279","W193                     ",2017,10,17.7600002288818
"5280","W1857T                   ",2017,10,551.02001953125
"5281","W1769                    ",2017,10,650.870010375977
"5282","W1620T                   ",2017,10,487.5
"5283","W1616T                   ",2017,10,1556.52000045776
"5284","W1611T                   ",2017,10,645.940002441406
"5285","VW1404.15.10             ",2017,10,379.100006103516
"5286","VS402.038                ",2017,10,101.900001525879
"5287","VS304.036                ",2017,10,110.300003051758
"5288","VS303.048                ",2017,10,386.549987792969
"5289","VS211.020                ",2017,10,174.300003051758
"5290","VS211.014                ",2017,10,174.300003051758
"5291","VS210.018                ",2017,10,202.699996948242
"5292","VS210.016                ",2017,10,202.699996948242
"5293","VS206.024                ",2017,10,395.899993896484
"5294","VS205.010                ",2017,10,247.679992675781
"5295","VS205.008                ",2017,10,247.679992675781
"5296","VS202.010                ",2017,10,447.929992675781
"5297","VP4405.L3                ",2017,10,1980.40002441406
"5298","VP4401.L3                ",2017,10,3166.80004882812
"5299","VP4041.10                ",2017,10,1564.59997558594
"5300","VP4022.12                ",2017,10,2900
"5301","VP4011.07                ",2017,10,2652.29992675781
"5302","VP4011.06                ",2017,10,2523.29992675781
"5303","VCP497H                  ",2017,10,144.380004882812
"5304","VCP496H                  ",2017,10,733.70002746582
"5305","VCP494H                  ",2017,10,161.949996948242
"5306","VCP442H                  ",2017,10,2129.1000289917
"5307","VCP393H                  ",2017,10,1730.55999755859
"5308","VCP392ZH                 ",2017,10,2475.80004882812
"5309","VCP391H                  ",2017,10,834.599975585938
"5310","VCP341H                  ",2017,10,109.430000305176
"5311","VCP3160H                 ",2017,10,97.4899978637695
"5312","V733E                    ",2017,10,267.589996337891
"5313","V645H                    ",2017,10,51.2999992370605
"5314","V626E                    ",2017,10,377
"5315","V586H                    ",2017,10,1083.92002105713
"5316","V5170H                   ",2017,10,92.5
"5317","V494H                    ",2017,10,292.959991455078
"5318","V493H                    ",2017,10,845.149993896484
"5319","V492H                    ",2017,10,1365
"5320","V480H                    ",2017,10,351.640007019043
"5321","V460H                    ",2017,10,1386.8099899292
"5322","V4416H                   ",2017,10,2363.60003662109
"5323","V422H                    ",2017,10,854
"5324","V392ZG                   ",2017,10,834.039978027344
"5325","V370H                    ",2017,10,839.010009765625
"5326","V358H                    ",2017,10,502.339996337891
"5327","V353H                    ",2017,10,1044.3399887085
"5328","V352H                    ",2017,10,1597.89000701904
"5329","V345H                    ",2017,10,725.580017089844
"5330","V332H                    ",2017,10,564.47998046875
"5331","V327H                    ",2017,10,164.299995422363
"5332","V323H                    ",2017,10,1938.63997650146
"5333","V317H                    ",2017,10,2703.70999145508
"5334","V311H                    ",2017,10,1420.95001983643
"5335","V310H                    ",2017,10,839.299987792969
"5336","V305H                    ",2017,10,244.039993286133
"5337","V292ZH                   ",2017,10,3882.75006103516
"5338","V219H                    ",2017,10,778.77001953125
"5339","ZX8                      ",2017,10,4900
"5340","V140G                    ",2017,10,2403.60003662109
"5341","V1217E                   ",2017,10,1559.58001708984
"5342","V1204G                   ",2017,10,474.989990234375
"5343","UPLUG406                 ",2017,10,360
"5344","UPA1515                  ",2017,10,269.750007629395
"5345","U7061                    ",2017,10,1213.36999511719
"5346","TT012                    ",2017,10,168
"5347","TLC55                    ",2017,10,6244.92001342773
"5348","STRAP12                  ",2017,10,27876
"5349","SSR10051020              ",2017,10,1050
"5350","SSR10035720              ",2017,10,525
